ID;Fecha;CUEST_ID;Estado;P0;P0_ccaa;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10R1;P10R2;P10R3;P10R4;P10R5;P10R6;P10R7;P10R8;P10R9;P10R10;P10R11;P10R12;P10R13;P10R99;P11R1;P11R2;P11R3;P11R4;P11R5;P11R6;P11R7;P11R8;P11R9;P11R10;P11R11;P11R12;P11R13;P11R99;P12;P13;P14_20P14;P14_20P15;P14_20P16;P14_20P17;P14_20P18;P14_20P19;P14_20P20;P21;P22R1;P22R2;P22R3;P22R4;P22R5;P22R6;P22R7;P22R9;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38R1;P38R2;P38R3;P38R4;P38R5;P38R6;P38R7;P38R8;P38R9;P39;P40;P41_55P41;P41_55P42;P41_55P43;P41_55P44;P41_55P45;P41_55P46;P41_55P47;P41_55P48;P41_55P49;P41_55P50;P41_55P51;P41_55P52;P41_55P53;P41_55P54;P41_55P55;P56;P57R1;P57R2;P57R3;P57R4;P57R5;P57R9;P58;P59R1;P59R2;P59R3;P59R4;P59R5;P59R6;P59R7;P59R9;P60R1;P60R2;P60R3;P60R4;P60R5;P60R6;P60R7;P60R8;P60R9;P60R10;P60R11;P60R12;P61;P62_68P62;P62_68P63;P62_68P64;P62_68P65;P62_68P66;P62_68P67;P62_68P68;P69_75P69;P69_75P70;P69_75P71;P69_75P72;P69_75P73;P69_75P74;P69_75P75;P76;P77;P78;P79;P80;P81;P82_90P82;P82_90P83;P82_90P84;P82_90P85;P82_90P86;P82_90P87;P82_90P88;P82_90P89;P82_90P90;P91_95P91;P91_95P92;P91_95P93;P91_95P94;P91_95P95;P96_100P96;P96_100P97;P96_100P98;P96_100P99;P96_100P100;P101_103P101;P101_103P102;P101_103P103;P104;P105_111P105;P105_111P106;P105_111P107;P105_111P108;P105_111P109;P105_111P110;P105_111P111;P105_111P112;REC_depender;REC_trabajar;REC_paro;REC_poderadquisitivo;REC_menoshobbies;REC_recortebasico;REC_estadoanimico;PONDE;TODES;P1_EDAD;P2_SEXO;P3_ESTUDIOS;P4_ACTIVIDAD;P6_CLASESOCIAL;P8_IDEOLOGIA;P9_RELIGION;REC_vacaciones;REC_ahorrar;REC_gastosimprevistos;REC_caprichos;REC_temperatura;REC_ordenador;REC_facturas;carencia;CarenciaMaterial;P7rec;P56rec1;P56rec2;P80rec1;P80rec2;P81rec1;P81rec2;P81rec3;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P41_P55;VAR00001;VAR00002;VAR00003;VAR00004;P41_P55rec
f9e979fa-15a7-90a5-6dca-4dc252ae1264;2023-02-02 18:07:35;4555196;FINALIZADO;48;C. Valenciana;28;1;7;7;1;4;3;5;99; ; ; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ;13; ;9;9;99;99;99;99;99;99;99; ; ; ; ; ; ; ;7; ;9;9;9;99;9;9;9;6;9;5;2;9;4;4; ; ; ; ; ; ; ; ; ; ;4;5;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;2; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;9;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;5;3;3;3;4;99;2;4;3;99;6;4;5;99;99;10;4;99;6;4;4;99;6;6;3;2;6;4;2;2;1;1;2;2;2;2;9;9;9;9;9;9;9;,738028169;0;3;2;3;4;3;2;9; ; ;1;1; ; ; ;6;3; ;0;2;3;3;0;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0; ; ; ; ;1
eee324e6-1f66-a02b-67d6-10c8d7e31878;2023-02-02 18:21:03;4555262;FINALIZADO;50;País Vasco;25;1;2;2;4;2;2;99;99; ; ;3; ;5;6; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;9; ; ;12; ; ;1;1;3;1;2;3;2;4;2;2;1; ; ; ; ; ; ; ;1;1;1;2;1;2;3;3;2;1;4;1;2;3;2; ;2; ;4; ; ; ; ; ;3;1;0;0;0;1;2;2;4;1;1;0;0;1;1;0;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;10; ; ;1;2;0;1;2;2;0;3;0;2;0;1;2;1;0;10;1;3;1;1;1;0;0;2;0;0;0;8;1;0;0;0;0;0;0;1;1;1;2;1;0;0;0;2;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1,278846154;0;3;2;1;3;1;9;9; ;1;1;1; ;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;0; ; ; ; ;1
2720072e-dd8d-f90b-a51e-330b76aedbb0;2023-02-02 18:19:37;4555324;FINALIZADO;10;Extremadura;18;1;3;4;9;9;2;5;5; ; ; ; ; ; ; ; ; ; ; ; ;13; ;1; ; ; ; ; ;7; ; ; ;11; ; ; ;9;2;9;10;7;7;6;10;9;9; ; ;3; ; ; ; ; ;9;3;1;2;5;2;4;2;9;9;5;4;3;3;2; ; ; ; ; ; ;7; ; ;9;5;7;7;7;99;7;9;7;4;9;99;9;99;5;9;5;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;9;6;9;10;10;99;8;6;10;10;10;10;10;10;10;5;9;4;5;4;5;3;0;5;0;0;0;1;0;2;99;99;99;99;99;1;1;1;1;1;0;0;0;9;2;2;2;99;2;2;2;1;3;3;3;3;2;3;3;1,278846154;0;1;2;1;2;9;2;2; ; ; ; ; ; ;1;6;3;3; ; ;3;3;0;4;4;3;3;3;4;3;3;3;2;3;4;3;4;2;3;2;9; ; ; ; ;4
313a42b6-7339-6a61-9e86-76110a693357;2023-02-02 18:37:08;4555406;FINALIZADO;9;Castilla y León;18;1;4;4;4;3;2;6;4; ; ; ; ;5; ; ; ;9; ;11; ; ; ; ; ; ; ; ; ; ; ;9; ;11; ; ; ;2;3;7;10;8;8;10;4;7;3;1; ; ; ; ; ; ; ;4;3;2;3;3;2;2;6;3;3;2;2;1;4; ; ; ; ; ; ; ; ; ; ;2;2;10;10;7;5;7;7;9;7;4;7;7;4;9;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;2;10;7;9;8;7;7;8;5;8;9;7;8;4;6;4;3;3;4;3;4;0;0;0;0;0;0;0;4;0;0;7;9;10;9;1;1;1;1;2;4;4;5;2;2;2;2;1;2;1;1;2;3;3;3;3;3;2;3;1,018018018;0;1;2;2;2;2;2;2; ; ; ;1; ;1; ;5;3;2;1;1;3;3;0;3;4;3;3;3;2;3;3;3;3;2;3;3;2;3;1;1;10; ; ; ; ;4
566ed160-ada0-47d5-f450-e54563098a80;2023-02-02 18:43:52;4555492;FINALIZADO;8;Cataluña;25;1;6;3;5;4;5;6;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ; ;2;1;8;9;5;5;1;2;99; ;1; ; ; ; ; ; ; ;1;4;3;1;4;2;5;3;1;4;1;4;2;3;2; ; ; ;4; ; ; ; ; ;4;2;99;4;6;6;7;8;7;3;3;5;99;8;8;2;2;2; ; ; ; ;5; ;3; ; ; ;4; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ;3;10;7;99;5;3;2;7;7;0;7;3;2;6;5;5;4;2;3;9;3;99;8;0;3;6;8;4;4;5;9;3;4;10;6;2;5;4;6;99;6;5;6;6;2;2;99;1;1;1;1;1;3;3;2;2;1;1;9;,738028169;0;3;2;3;3;3;2;2; ; ; ;1;1;1;1;2;2;3;0;2; ; ;0;3;3;4;2;2;2;3;3;3;1;1;2;4;3;3;1;1;5; ; ; ; ;3
ea6e194d-a917-7819-f57d-2d451c868ea0;2023-02-02 19:21:46;4555513;FINALIZADO;5;Asturias;25;1;3;1;2;5;1;99;0;1;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ;3;2;4;5;4;5;5;5;5; ;1;2; ; ; ; ; ; ;1;3;3;99;2;3;6;6;3;2;3;2;2;4; ; ; ; ; ; ; ; ; ; ;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;0;1;0;0;2;0;0;7;8;9;8;9;7;8;8;2;1;1;1;1;0;0;0;0;0;0;0;0;0;2;4;4;3;2;1;1;1;1;1;3;3;0;6;1;2;99;1;1;1;2;1;2;2;2;2;2;2;2;1,278846154;0;3;2;1;1;3;9;1;1; ; ;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0; ; ; ; ;1
61b64f3b-26d6-6814-2d0b-7b9d1a0e63a5;2023-02-02 19:09:09;4555555;FINALIZADO;3;C. Valenciana;17;1;2;4;9;9;2;2;0; ; ;3; ;5; ; ; ; ; ;11; ; ; ; ; ; ;4; ; ; ;8; ; ;11; ; ; ;2;3;8;7;99;8;10;99;10;3;1;2; ; ; ; ; ; ;3;1;2;3;3;2;6;6;3;3;2;2;1;4; ; ; ; ; ; ; ; ; ; ;3;3;10;10;0;6;10;8;10;8;0;9;0;0;6;0;7;3; ; ; ; ;5; ;5; ; ;3; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;10;4;0;0;5;4;0;7;0;3;2;6;4;0;2;3;2;4;3;1;0;2;0;7;0;4;99;5;99;0;6;7;7;3;6;6;6;1;2;6;0;6;4;1;1;99;1;1;1;1;99;3;3;9;3;3;9;3;1,278846154;0;1;2;1;2;9;1;1;1;1; ;1;1;1; ;0;1;2;0;3;3;3;1;1;1;3;3;1;2;3;3;3;3;1;3;1;1;2;1;3;8; ; ; ; ;4
169ce93c-5c5a-bdf5-040c-ddb76f8d78a2;2023-02-02 19:11:52;4555600;FINALIZADO;43;Castilla y León;17;1;3;3;1;3;2;5;7; ; ;3; ;5; ; ;8; ; ; ; ; ; ; ;2; ; ;5; ; ;8; ; ; ; ; ; ;3;2;10;10;10;9;9;8;9;3;1; ; ; ; ; ; ; ;4;3;3;2;2;2;5;6;2;2;3;2;2;4; ; ; ; ; ; ; ; ; ; ;2;2;1;1;0;0;2;0;1;1;8;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;8;5;5;3;7;3;3;2;5;3;5;5;5;5;0;1;2;1;2;1;0;0;10;0;10;0;0;0;0;10;10;10;10;10;1;1;1;1;2;10;10;10;5;2;2;1;1;2;1;2;1;3;3;3;3;3;3;3;1,278846154;0;1;2;1;3;2;2;3; ; ;1;1; ;1;1;4;2;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1; ; ; ; ;2
929e4128-4401-700a-0718-75b53c6c0fc9;2023-02-02 19:29:19;4555691;FINALIZADO;44;Cataluña;28;1;3;1;3;3;3;5;8; ; ; ; ; ;6; ; ;9;10; ; ; ; ; ; ;3;4; ; ; ;8; ; ; ; ; ; ;1;1;2;7;5;5;9;5;3; ;1;2; ; ; ; ; ; ;1;3;3;2;2;3;6;6;3;1;3;2;2;3;4; ;2;3; ; ; ; ; ; ;2;1;5;1;4;1;2;3;4;2;3;3;0;0;0;3;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;4;1;0;1;5;0;0;10;8;8;5;5;4;5;7;1;1;2;2;1;0;2;0;2;0;0;0;1;0;10;9;10;9;8;1;1;1;2;3;4;10;0;4;1;1;2;1;2;1;1;1;1;3;2;2;3;2;1;1,278846154;0;3;2;1;1;2;2;3;1;1; ;1; ;1;1;2;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;0; ; ; ; ;1
4a336fea-f27f-a928-aada-5b180445d774;2023-02-02 19:41:54;4555743;FINALIZADO;30;C. Madrid;27;1;3;1;3;5;2;3;1;1; ;3; ; ;6; ; ; ; ; ; ; ; ; ; ;3;4; ; ;7; ; ; ; ; ; ; ;2;3;9;9;9;6;8;8;7;1;1;2; ; ; ; ; ; ;2;3;2;3;2;3;4;4;3;3;2;3;3;2;4;1;2; ; ; ; ; ; ; ;3;2;8;8;9;6;8;8;10;5;9;6;6;6;6;7;5;2;1; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;8; ; ; ; ;3;9;8;4;7;10;7;4;7;2;8;7;4;1;5;6;1;2;1;2;2;1;6;0;9;0;2;6;8;3;6;3;3;7;3;1;1;1;3;3;9;10;10;3;1;1;1;99;1;1;1;2;3;3;3;2;3;3;3;1,278846154;0;3;2;1;1;3;1;1;1;1;1; ;1;1; ;1;1;1;0;2;2;2;0;2;2;3;3;3;2;3;3;3;2;3;2;2;2;2;3;2;8; ; ; ; ;4
19fd8f3c-ffd5-534c-640c-bbd6830945db;2023-02-02 19:28:34;4555759;FINALIZADO;16;Andalucía;27;1;3;1;2;3;1;3;7; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;7; ;9; ; ; ; ; ;2;2;2;9;5;8;7;5;7; ; ; ; ; ;5; ; ; ;2;3;1;2;3;2;3;3;3;4;3;3;2;2;2; ; ; ; ; ; ;7; ; ;3;4;8;3;6;3;9;7;4;6;4;0;4;1;2;2;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ;2;2;4;9;7;4;6;6;3;3;5;4;5;4;4;4;3;4;3;3;3;8;3;5;2;4;7;6;10;5;5;4;7;4;6;6;3;4;3;3;99;4;7;4;99;99;1;2;1;2;1;99;1;3;2;3;3;2;3;1,278846154;0;3;2;1;1;2;1;3; ; ;1; ;1; ; ;2;2;2;0;3;3;3;0;3;3;3;1;2;1;3;3;2;2;2;1;2;1;1;1;2;3; ; ; ; ;3
4b7672ce-0a65-d523-effe-465d6a20092c;2023-02-02 19:32:21;4555769;FINALIZADO;44;Cataluña;28;1;3;2;2;2;5;4;2; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ;2;3;4;6;1;5;8;7;3; ; ; ; ;4; ; ; ; ;3;3;2;1;3;2;3;2;2;3;2;3;2;3;2;1; ; ; ; ; ; ; ; ;3;2;1;9;8;5;10;7;6;5;6;8;4;7;3;4;2;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;2;4;7;6;1;5;2;3;0;10;2;1;99;9;8;0;5;3;4;2;4;5;2;4;3;7;6;1;8;9;10;1;0;2;99;99;3;6;4;2;1;0;2;6;1;2;2;99;99;1;1;99;2;2;1;2;3;3;1;1,278846154;0;3;2;1;3;1;2;1;1; ; ; ; ;1; ;2;2;2;0;3;2;2;0;3;4;1;3;3;2;3;3;2;2;2;3;2;3;1;2;1;6; ; ; ; ;4
0f305a60-f689-e2b9-a950-6e1b6e7ad4fe;2023-02-02 19:41:38;4555772;FINALIZADO;48;C. Valenciana;19;1;2;4;4;3;2;99;5; ; ;3; ; ; ; ;8; ;10; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;5;8;3;5;5;99;99;3; ;2; ;4; ; ; ; ;9;9;3;99;9;9;9;9;9;3;5;2;9;4; ; ; ; ; ; ; ; ; ; ;4;1;0;1;0;0;0;0;1;0;7;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;9;3;0;0;0;0;0;0;99;99;99;99;99;99;99;8;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;8;0;1;6;6;1;1;1;0;99;0;6;2;99;99;1;1;2;2;2;2;3;1;2;2;9;9;1,278846154;0;1;2;1;2;2;9;2; ; ; ;1;1; ; ;4;2; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1; ; ; ; ;2
a5732d1f-818c-b551-ea2f-19587f18bb81;2023-02-02 19:35:33;4555796;FINALIZADO;4;Andalucía;19;1;1;1;5;4;9;3;3; ; ;3; ; ; ;7; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;9;3;9;8;1;5;1;8;4; ; ; ; ;4; ; ; ; ;3;3;4;3;4;2;2;2;2;4;3;4;3;9; ; ; ; ; ; ; ; ; ; ;4;9;6;4;1;5;6;6;7;3;3;6;3;7;99;6;5;4; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ;3;6;4;1;9;3;3;8;10;2;10;0;1;0;3;3;4;4;5;5;4;6;6;2;4;3;6;1;1;6;7;4;6;6;3;2;2;2;2;2;4;5;2;5;2;2;2;2;1;99;1;99;3;3;1;2;1;3;2;1,278846154;0;1;2;1;1;3;1;1; ; ; ; ;1; ; ;4;2;3;0;4;4;4;0;3;4;2;2;1;2;2;2;3;1;1;2;1;3;4;2;2;2; ; ; ; ;3
4566975d-f666-bfdf-c26d-a34d4b2591c3;2023-02-02 19:50:23;4555859;FINALIZADO;47;C. La Mancha;19;1;2;1;3;3;4;3;10; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ;2;3;8;6;6;6;1;7;9; ; ; ;3; ; ; ; ; ;3;3;3;1;3;1;3;3;3;4;2;4;2;4; ; ; ; ; ; ; ; ; ; ;3;4;9;8;9;4;9;5;10;6;8;7;5;4;4;7;4;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ;2;3;8;3;7;8;6;8;9;8;7;9;7;8;9;1;3;5;4;2;3;8;8;8;7;8;4;8;7;8;7;7;7;7;3;4;4;4;4;4;3;5;7;4;2;2;2;2;2;2;1;2;3;2;2;2;1;3;3;1,278846154;0;1;2;1;1;2;1;3; ; ; ; ; ; ; ;7;3;2;0;3;2;2;0;3;3;3;3;3;2;3;2;3;2;3;3;2;2;2;3;2;8; ; ; ; ;4
fc4dd80f-bd52-94e0-d23f-ec66879e8491;2023-02-02 20:10:57;4555955;FINALIZADO;1;País Vasco;16;1;2;8;9;5;9;99;99; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ;3;3;6;6;7;3;3;6;5; ; ; ; ; ; ;6; ; ;3;5;4;3;2;2;3;4;1;2;2;4;2;3;3; ; ; ; ;5; ; ; ; ;3;5;8;4;1;3;4;1;2;3;5;5;10;4;5;8;3;2; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ;2;2;0;2;2;2;4;2;4;5;5;6;3;5;2;3;4;4;3;2;3;4;3;4;5;0;3;6;5;4;4;4;4;4;6;2;5;4;4;3;3;7;6;3;2;99;2;2;2;99;1;2;2;2;3;1;1;2;2;1,278846154;0;1;2;1;5;3;9;9; ; ; ; ; ; ; ;5;3;1;0;2;2;2;0;3;3;3;2;1;1;2;1;1;1;2;2;3;2;2;3;1;3; ; ; ; ;3
7e74e539-b247-277f-eb09-d15fba398ea7;2023-02-02 20:27:49;4555994;FINALIZADO;30;C. Madrid;16;1;2;4;1;3;2;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ; ; ;13; ;1;2;99;9;3;5;8;6;4;2; ; ; ;4; ;6; ; ;3;1;1;2;3;3;4;5;2;3;4;1;9;3;2; ; ;3; ; ; ;7; ; ;2;2;9;7;9;99;2;1;6;6;5;5;7;4;0;0;7;3; ; ; ; ;5; ;1; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ;11; ;2;1;3;2;6;5;8;2;5;9;7;8;3;7;10;7;9;3;3;2;2;0;0;99;0;0;0;0;99;0;7;1;7;7;8;1;1;1;1;3;5;8;4;3;2;1;99;1;2;1;1;2;9;3;1;2;3;2;2;1,278846154;0;1;2;1;2;2;2;1; ;1; ;1; ;1; ;3;2;2;0;3;2;2;0;2;2;3;3;3;4;1;1;2;2;2;2;3;2;1;1;3;5; ; ; ; ;3
26172580-d2ac-d681-8bb0-113caf81f31e;2023-02-02 20:46:29;4556115;FINALIZADO;2;C. La Mancha;19;3;3;1;9;9;9;99;99; ; ; ; ; ; ; ; ; ; ; ; ; ;99; ; ; ; ; ; ; ; ; ; ; ; ; ;99;9;9;99;99;99;99;99;99;99; ; ; ; ; ; ; ; ;9;9;9;9;99;5;9;6;4;9;5;3;4;3;4; ; ; ; ; ; ; ; ; ; ;3;9;9;7;7;6;6;6;7;10;7;3;10;7;2;6;8;4; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;6; ; ; ; ; ; ;3;7;3;2;6;3;5;8;2;2;4;4;5;4;1;99;9;9;9;9;5;9;0;99;10;0;6;10;10;6;9;1;9;5;1;3;4;3;4;5;1;1;4;6;2;2;1;2;2;99;1;2;9;9;9;9;9;9;9;1,278846154;0;1; ;1;1;9;9;9; ; ;1; ; ; ; ;5;3;3;0;4; ; ;0;4;4;3;3;3;2;2;2;3;3;3;1;3;3;1;2;3;9; ; ; ; ;4
dd428671-87ae-0166-de41-b2696615a6ef;2023-02-02 21:16:28;4556142;FINALIZADO;30;C. Madrid;19;1;2;1;9;9;2;10;0; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ;3;4; ; ;7; ; ; ; ; ; ; ;2;3;10;10;10;10;10;5;10;1;1;2; ; ; ; ; ; ;2;3;2;99;1;2;6;6;3;2;4;1;2;4; ; ; ; ; ; ; ; ; ; ;2;1;2;10;10;5;7;10;6;8;4;8;8;2;10;0;10;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ;3;10;8;5;7;9;4;0;7;6;5;0;9;0;5;5;4;4;3;5;2;0;5;0;5;0;0;0;8;7;0;0;0;0;0;1;1;1;3;3;9;10;5;2;2;2;2;1;2;2;2;2;3;3;3;3;3;2;3;1,278846154;0;1;2;1;1;9;3;1; ; ; ;1; ; ; ;7;3;1;0;3;4;4;0;2;2;1;3;3;2;3;3;2;3;2;3;3;1;3;1;3;9; ; ; ; ;4
3651281a-9117-bbce-cd2a-1c7a4eb7ae84;2023-02-02 20:58:47;4556144;FINALIZADO;8;Cataluña;15;1;2;4;5;3;5;99;0; ; ;3; ; ; ; ; ; ;10;11; ; ; ; ; ; ; ; ; ; ; ; ;10;11;12; ; ;1;3;4;8;10;9;7;8;6; ; ; ; ;4; ; ; ; ;3;3;9;2;2;3;6;6;2;2;4;1;4;4; ; ; ; ; ; ; ; ; ; ;4;1;9;9;8;9;6;9;7;99;5;7;7;4;8;7;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;7;9;5;9;7;7;5;9;9;5;8;10;7;9;7;1;3;2;1;1;8;8;7;4;7;7;9;9;10;8;7;8;9;4;6;4;5;6;4;8;9;9;5;1;2;2;2;1;2;1;2;2;3;3;3;3;3;2;1,278846154;0;1;2;1;2;2;9;1;1; ; ; ;1; ; ;5;3;1;1;1;1;1;1;1;1;3;3;3;3;2;3;3;4;2;3;3;2;3;3;3;11; ; ; ; ;4
8821c633-eb4d-cbc6-bc03-f20a8d42c5ad;2023-02-02 21:08:38;4556171;FINALIZADO;46;Aragón;16;1;1;8;9;1;1;5;5; ; ; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ;99;1;1;0;7;2;3;2;8;1; ; ; ; ; ; ; ; ;9;9;9;9;99;9;9;9;6;9;9;9;9;9;4; ; ; ; ; ; ; ; ; ; ;9;9;3;10;1;1;4;1;8;9;9;7;2;8;2;10;1;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;9;3;1;2;3;2;2;4;8;7;2;1;1;9;2;5;9;9;9;9;9;4;1;5;9;6;7;2;3;8;3;2;3;2;3;3;3;3;4;5;9;4;2;9;99;99;99;99;99;99;99;99;1;3;1;1;1;3;1;1,278846154;0;1;2;1;5;1;2;2; ; ; ; ; ; ; ;0;1; ; ; ; ; ; ; ; ;1;3;1;1;2;1;3;3;3;3;1;3;1;3;1;7; ; ; ; ;4
db27d1ed-e5e1-30b8-b4dd-e50c0efcd473;2023-02-02 22:10:33;4556322;FINALIZADO;28;Cataluña;18;1;2;4;1;3;2;7;4; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;7; ; ;10; ;12; ; ;1;1;4;6;4;6;4;8;7;2; ; ; ;4; ; ; ; ;2;1;1;2;3;1;4;9;3;4;3;1;1;2;1; ; ;3; ; ; ;7; ; ;1;2;5;1;0;2;1;3;2;2;6;1;0;1;1;2;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;9;2;8;10;6;7;7;9;8;10;10;0;5;7;4;1;3;9;9;1;0;10;10;10;10;10;10;10;10;0;0;0;0;0;3;4;2;5;3;0;0;0;2;1;1;1;1;1;1;1;1;2;2;2;2;2;3;3;1,278846154;0;1;2;1;2;2;3;2;1;1;1;1;1;1;1;0;1;2;1;1; ; ;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;0; ; ; ; ;1
4df52b04-0119-ebcc-6634-1fdef7603c9b;2023-02-02 22:00:18;4556329;FINALIZADO;47;C. La Mancha;19;1;4;4;2;3;3;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;5;5;3;5;2;4;7; ;1; ; ; ; ; ; ; ;3;4;2;1;1;3;4;2;1;2;1;1;4;1;4; ; ;3; ; ; ; ; ; ;1;5;4;3;6;4;4;8;4;3;7;3;7;3;4;1;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;2;3;5;6;5;5;1;4;9;7;5;5;3;6;3;7;1;1;1;4;2;2;5;8;8;3;2;2;3;4;4;8;7;4;3;3;2;2;1;2;8;4;3;2;1;2;2;1;99;1;1;99;2;2;1;2;1;2;3;1,018018018;0;1;2;2;2;2;1;1;1; ; ;1; ;1; ;2;2;1;0;2;3;3;0;2;2;2;1;2;2;2;3;2;1;3;1;3;1;2;1;2;3; ; ; ; ;3
d31018f6-d9ea-990f-83c6-2c3bc650f568;2023-02-02 22:05:39;4556337;FINALIZADO;40;Castilla y León;19;1;5;6;9;4;2;99;1; ; ;3; ; ; ;7; ; ; ;11; ; ; ; ; ;3; ; ; ;7;8; ; ; ; ; ; ;2;3;5;10;8;9;10;8;8;9; ; ; ; ; ; ; ;9;3;4;1;2;2;9;5;9;9;2;5;2;2;2;2; ; ; ; ; ; ; ;8; ;4;5;4;8;2;5;8;3;99;5;4;3;3;6;4;7;8;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ;3;9;9;9;8;2;9;8;8;7;4;1;9;7;7;99;3;3;9;9;9;5;2;5;8;7;5;3;5;5;5;4;7;2;5;1;1;1;1;1;0;0;0;6;99;99;1;1;99;99;1;99;2;3;3;3;3;3;3;1,018018018;0;1;2;2;4;3;9;1; ; ;1;1; ; ; ;0;1;1; ; ; ; ; ; ; ;2;3;1;2;3;1;4;2;2;1;1;2;2;3;3;4; ; ; ; ;3
